country,seasonality,month,unemployment,unemployment_rate
ro,sa,2008-03,566000,5.7
ro,sa,2008-04,577000,5.8
ro,sa,2008-05,577000,5.8
ro,sa,2008-06,577000,5.8
ro,sa,2008-07,576000,5.8
ro,sa,2008-08,576000,5.8
ro,sa,2008-09,576000,5.8
ro,sa,2008-10,589000,5.9
ro,sa,2008-11,589000,5.9
ro,sa,2008-12,589000,5.9
ro,sa,2009-01,614000,6.2
ro,sa,2009-02,614000,6.2
ro,sa,2009-03,614000,6.2
ro,sa,2009-04,638000,6.5
ro,sa,2009-05,638000,6.5
ro,sa,2009-06,638000,6.5
ro,sa,2009-07,722000,7.2
ro,sa,2009-08,722000,7.2
ro,sa,2009-09,722000,7.2
ro,sa,2009-10,756000,7.6
ro,sa,2009-11,756000,7.6
ro,sa,2009-12,756000,7.6
ro,sa,2010-01,732000,7.3
ro,sa,2010-02,732000,7.3
ro,sa,2010-03,732000,7.3
ro,sa,2010-04,709000,7.1
ro,sa,2010-05,709000,7.1
ro,sa,2010-06,709000,7.1
ro,sa,2010-07,726000,7.3
ro,sa,2010-08,726000,7.3
ro,sa,2010-09,726000,7.3
ro,trend,1999-01,793000,7.1
ro,trend,1999-02,793000,7.1
ro,trend,1999-03,793000,7.1
ro,trend,1999-04,778000,6.9
ro,trend,1999-05,778000,6.9
ro,trend,1999-06,778000,6.9
ro,trend,1999-07,784000,7
ro,trend,1999-08,784000,7
ro,trend,1999-09,784000,7
ro,trend,1999-10,812000,7.2
ro,trend,1999-11,812000,7.2
ro,trend,1999-12,812000,7.2
ro,trend,2000-01,831000,7.4
ro,trend,2000-02,831000,7.4
ro,trend,2000-03,831000,7.4
ro,trend,2000-04,836000,7.4
ro,trend,2000-05,836000,7.4
ro,trend,2000-06,836000,7.4
ro,trend,2000-07,822000,7.3
ro,trend,2000-08,822000,7.3
ro,trend,2000-09,822000,7.3
ro,trend,2000-10,791000,7.1
ro,trend,2000-11,791000,7.1
ro,trend,2000-12,791000,7.1
ro,trend,2001-01,773000,6.9
ro,trend,2001-02,773000,6.9
ro,trend,2001-03,773000,6.9
ro,trend,2001-04,762000,6.9
ro,trend,2001-05,762000,6.9
ro,trend,2001-06,762000,6.9
ro,trend,2001-07,745000,6.8
ro,trend,2001-08,745000,6.8
ro,trend,2001-09,745000,6.8
ro,trend,2001-10,774000,7.1
ro,trend,2001-11,774000,7.1
ro,trend,2001-12,774000,7.1
ro,trend,2002-01,841000,8.1
ro,trend,2002-02,841000,8.1
ro,trend,2002-03,841000,8.1
ro,trend,2002-04,864000,8.4
ro,trend,2002-05,864000,8.4
ro,trend,2002-06,864000,8.4
ro,trend,2002-07,851000,8.3
ro,trend,2002-08,851000,8.3
ro,trend,2002-09,851000,8.3
ro,trend,2002-10,802000,7.9
ro,trend,2002-11,802000,7.9
ro,trend,2002-12,802000,7.9
ro,trend,2003-01,733000,7.3
ro,trend,2003-02,733000,7.3
ro,trend,2003-03,733000,7.3
ro,trend,2003-04,700000,7.1
ro,trend,2003-05,700000,7.1
ro,trend,2003-06,700000,7.1
ro,trend,2003-07,689000,7
ro,trend,2003-08,689000,7
ro,trend,2003-09,689000,7
ro,trend,2003-10,701000,7.2
ro,trend,2003-11,701000,7.2
ro,trend,2003-12,701000,7.2
ro,trend,2004-01,749000,7.6
ro,trend,2004-02,749000,7.6
ro,trend,2004-03,749000,7.6
ro,trend,2004-04,788000,8
ro,trend,2004-05,788000,8
ro,trend,2004-06,788000,8
ro,trend,2004-07,806000,8.2
ro,trend,2004-08,806000,8.2
ro,trend,2004-09,806000,8.2
ro,trend,2004-10,802000,8.1
ro,trend,2004-11,802000,8.1
ro,trend,2004-12,802000,8.1
ro,trend,2005-01,768000,7.8
ro,trend,2005-02,768000,7.8
ro,trend,2005-03,768000,7.8
ro,trend,2005-04,715000,7.3
ro,trend,2005-05,715000,7.3
ro,trend,2005-06,715000,7.3
ro,trend,2005-07,675000,6.9
ro,trend,2005-08,675000,6.9
ro,trend,2005-09,675000,6.9
ro,trend,2005-10,680000,6.9
ro,trend,2005-11,680000,6.9
ro,trend,2005-12,680000,6.9
ro,trend,2006-01,704000,7.1
ro,trend,2006-02,704000,7.1
ro,trend,2006-03,704000,7.1
ro,trend,2006-04,728000,7.3
ro,trend,2006-05,728000,7.3
ro,trend,2006-06,728000,7.3
ro,trend,2006-07,743000,7.4
ro,trend,2006-08,743000,7.4
ro,trend,2006-09,743000,7.4
ro,trend,2006-10,731000,7.3
ro,trend,2006-11,731000,7.3
ro,trend,2006-12,731000,7.3
ro,trend,2007-01,650000,6.5
ro,trend,2007-02,650000,6.5
ro,trend,2007-03,650000,6.5
ro,trend,2007-04,655000,6.5
ro,trend,2007-05,655000,6.5
ro,trend,2007-06,655000,6.5
ro,trend,2007-07,649000,6.5
ro,trend,2007-08,649000,6.5
ro,trend,2007-09,649000,6.5
ro,trend,2007-10,621000,6.2
ro,trend,2007-11,621000,6.2
ro,trend,2007-12,621000,6.2
ro,trend,2008-01,588000,5.9
ro,trend,2008-02,588000,5.9
ro,trend,2008-03,588000,5.9
ro,trend,2008-04,577000,5.8
ro,trend,2008-05,577000,5.8
ro,trend,2008-06,577000,5.8
ro,trend,2008-07,581000,5.8
ro,trend,2008-08,581000,5.8
ro,trend,2008-09,581000,5.8
ro,trend,2008-10,593000,6
ro,trend,2008-11,593000,6
ro,trend,2008-12,593000,6
ro,trend,2009-01,616000,6.2
ro,trend,2009-02,616000,6.2
ro,trend,2009-03,616000,6.2
ro,trend,2009-04,654000,6.6
ro,trend,2009-05,654000,6.6
ro,trend,2009-06,654000,6.6
ro,trend,2009-07,706000,7.1
ro,trend,2009-08,706000,7.1
ro,trend,2009-09,706000,7.1
ro,trend,2009-10,738000,7.4
ro,trend,2009-11,738000,7.4
ro,trend,2009-12,738000,7.4
ro,trend,2010-01,732000,7.3
ro,trend,2010-02,732000,7.3
ro,trend,2010-03,732000,7.3
ro,trend,2010-04,720000,7.2
ro,trend,2010-05,720000,7.2
ro,trend,2010-06,720000,7.2
ro,trend,2010-07,720000,7.2
ro,trend,2010-08,720000,7.2
ro,trend,2010-09,720000,7.2
se,nsa,1983-01,165000,3.8
se,nsa,1983-02,167000,3.8
se,nsa,1983-03,166000,3.8
se,nsa,1983-04,135000,3.1
se,nsa,1983-05,148000,3.4
se,nsa,1983-06,158000,3.5
se,nsa,1983-07,146000,3.2
se,nsa,1983-08,175000,3.9
se,nsa,1983-09,188000,4.3
se,nsa,1983-10,167000,3.8
se,nsa,1983-11,159000,3.7
se,nsa,1983-12,161000,3.7
se,nsa,1984-01,182000,4.2
se,nsa,1984-02,154000,3.5
se,nsa,1984-03,146000,3.4
se,nsa,1984-04,151000,3.5
se,nsa,1984-05,126000,2.9
se,nsa,1984-06,122000,2.8
se,nsa,1984-07,141000,3.1
se,nsa,1984-08,148000,3.3
se,nsa,1984-09,143000,3.2
se,nsa,1984-10,153000,3.5
se,nsa,1984-11,131000,3
se,nsa,1984-12,125000,2.8
se,nsa,1985-01,157000,3.6
se,nsa,1985-02,133000,3
se,nsa,1985-03,137000,3.1
se,nsa,1985-04,127000,2.9
se,nsa,1985-05,118000,2.7
se,nsa,1985-06,113000,2.6
se,nsa,1985-07,117000,2.5
se,nsa,1985-08,131000,2.9
se,nsa,1985-09,144000,3.2
se,nsa,1985-10,115000,2.6
se,nsa,1985-11,118000,2.7
se,nsa,1985-12,126000,2.8
se,nsa,1986-01,135000,3.1
se,nsa,1986-02,133000,3
se,nsa,1986-03,137000,3.1
se,nsa,1986-04,112000,2.5
se,nsa,1986-05,107000,2.4
se,nsa,1986-06,102000,2.3
se,nsa,1986-07,103000,2.2
se,nsa,1986-08,124000,2.8
se,nsa,1986-09,137000,3.1
se,nsa,1986-10,110000,2.5
se,nsa,1986-11,119000,2.7
se,nsa,1986-12,117000,2.6
se,nsa,1987-01,114000,2.6
se,nsa,1987-02,110000,2.5
se,nsa,1987-03,116000,2.6
se,nsa,1987-04,99000,2.2
se,nsa,1987-05,90000,2
se,nsa,1987-06,84000,1.8
se,nsa,1987-07,94000,2
se,nsa,1987-08,121000,2.7
se,nsa,1987-09,96000,2.2
se,nsa,1987-10,87000,1.9
se,nsa,1987-11,88000,2
se,nsa,1987-12,79000,1.8
se,nsa,1988-01,106000,2.4
se,nsa,1988-02,83000,1.9
se,nsa,1988-03,91000,2
se,nsa,1988-04,79000,1.8
se,nsa,1988-05,73000,1.6
se,nsa,1988-06,64000,1.4
se,nsa,1988-07,85000,1.8
se,nsa,1988-08,87000,1.9
se,nsa,1988-09,90000,2
se,nsa,1988-10,84000,1.8
se,nsa,1988-11,76000,1.7
se,nsa,1988-12,59000,1.3
se,nsa,1989-01,87000,1.9
se,nsa,1989-02,80000,1.8
se,nsa,1989-03,73000,1.6
se,nsa,1989-04,78000,1.7
se,nsa,1989-05,59000,1.3
se,nsa,1989-06,50000,1.1
se,nsa,1989-07,64000,1.3
se,nsa,1989-08,72000,1.6
se,nsa,1989-09,76000,1.7
se,nsa,1989-10,78000,1.7
se,nsa,1989-11,68000,1.5
se,nsa,1989-12,69000,1.5
se,nsa,1990-01,84000,1.8
se,nsa,1990-02,73000,1.6
se,nsa,1990-03,70000,1.5
se,nsa,1990-04,62000,1.4
se,nsa,1990-05,67000,1.4
se,nsa,1990-06,52000,1.1
se,nsa,1990-07,81000,1.7
se,nsa,1990-08,82000,1.8
se,nsa,1990-09,94000,2
se,nsa,1990-10,92000,2
se,nsa,1990-11,103000,2.2
se,nsa,1990-12,99000,2.1
se,nsa,1991-01,121000,2.6
se,nsa,1991-02,124000,2.7
se,nsa,1991-03,125000,2.7
se,nsa,1991-04,124000,2.7
se,nsa,1991-05,111000,2.4
se,nsa,1991-06,117000,2.5
se,nsa,1991-07,151000,3.2
se,nsa,1991-08,162000,3.5
se,nsa,1991-09,163000,3.5
se,nsa,1991-10,163000,3.6
se,nsa,1991-11,168000,3.7
se,nsa,1991-12,187000,4.1
se,nsa,1992-01,211000,4.7
se,nsa,1992-02,217000,4.8
se,nsa,1992-03,226000,5
se,nsa,1992-04,219000,4.8
se,nsa,1992-05,234000,5.2
se,nsa,1992-06,237000,5.1
se,nsa,1992-07,274000,5.8
se,nsa,1992-08,287000,6.3
se,nsa,1992-09,268000,6
se,nsa,1992-10,271000,6.1
se,nsa,1992-11,290000,6.5
se,nsa,1992-12,286000,6.4
se,nsa,1993-01,356000,8.1
se,nsa,1993-02,351000,8
se,nsa,1993-03,350000,8
se,nsa,1993-04,378000,8.6
se,nsa,1993-05,368000,8.4
se,nsa,1993-06,437000,9.6
se,nsa,1993-07,452000,9.8
se,nsa,1993-08,433000,9.7
se,nsa,1993-09,418000,9.5
se,nsa,1993-10,427000,9.7
se,nsa,1993-11,425000,9.7
se,nsa,1993-12,417000,9.5
se,nsa,1994-01,454000-10.5
se,nsa,1994-02,441000-10.2
se,nsa,1994-03,419000,9.6
se,nsa,1994-04,398000,9.2
se,nsa,1994-05,383000,8.9
se,nsa,1994-06,436000,9.6
se,nsa,1994-07,430000,9.4
se,nsa,1994-08,421000,9.4
se,nsa,1994-09,393000,8.9
se,nsa,1994-10,389000,8.8
se,nsa,1994-11,387000,8.9
se,nsa,1994-12,390000,8.9
se,nsa,1995-01,422000,9.6
se,nsa,1995-02,395000,9.1
se,nsa,1995-03,387000,8.9
se,nsa,1995-04,384000,8.7
se,nsa,1995-05,359000,8.1
se,nsa,1995-06,409000,9
se,nsa,1995-07,396000,8.6
se,nsa,1995-08,387000,8.6
se,nsa,1995-09,385000,8.7
se,nsa,1995-10,384000,8.6
se,nsa,1995-11,383000,8.7
se,nsa,1995-12,395000,9
se,nsa,1996-01,409000,9.2
se,nsa,1996-02,422000,9.6
se,nsa,1996-03,405000,9.2
se,nsa,1996-04,421000,9.5
se,nsa,1996-05,404000,9.2
se,nsa,1996-06,448000,9.8
se,nsa,1996-07,443000,9.6
se,nsa,1996-08,448000,9.9
se,nsa,1996-09,425000,9.6
se,nsa,1996-10,416000,9.4
se,nsa,1996-11,424000,9.6
se,nsa,1996-12,443000-10.1
se,nsa,1997-01,456000-10.4
se,nsa,1997-02,479000-10.9
se,nsa,1997-03,462000-10.5
se,nsa,1997-04,453000-10.4
se,nsa,1997-05,438000-10
se,nsa,1997-06,494000-10.8
se,nsa,1997-07,472000-10.2
se,nsa,1997-08,432000,9.7
se,nsa,1997-09,408000,9.3
se,nsa,1997-10,396000,9.1
se,nsa,1997-11,380000,8.8
se,nsa,1997-12,375000,8.6
se,nsa,1998-01,408000,9.4
se,nsa,1998-02,399000,9.2
se,nsa,1998-03,366000,8.4
se,nsa,1998-04,387000,8.9
se,nsa,1998-05,378000,8.6
se,nsa,1998-06,374000,8.3
se,nsa,1998-07,399000,8.6
se,nsa,1998-08,370000,8.2
se,nsa,1998-09,320000,7.3
se,nsa,1998-10,310000,7.1
se,nsa,1998-11,323000,7.3
se,nsa,1998-12,311000,7.1
se,nsa,1999-01,341000,7.8
se,nsa,1999-02,325000,7.4
se,nsa,1999-03,314000,7.1
se,nsa,1999-04,311000,7.1
se,nsa,1999-05,282000,6.4
se,nsa,1999-06,315000,6.8
se,nsa,1999-07,318000,6.8
se,nsa,1999-08,309000,6.8
se,nsa,1999-09,286000,6.5
se,nsa,1999-10,265000,6
se,nsa,1999-11,268000,6.1
se,nsa,1999-12,268000,6
se,nsa,2000-01,287000,6.5
se,nsa,2000-02,290000,6.5
se,nsa,2000-03,271000,6.1
se,nsa,2000-04,261000,5.9
se,nsa,2000-05,245000,5.5
se,nsa,2000-06,273000,5.8
se,nsa,2000-07,262000,5.6
se,nsa,2000-08,258000,5.7
se,nsa,2000-09,227000,5
se,nsa,2000-10,223000,4.9
se,nsa,2000-11,231000,5.1
se,nsa,2000-12,209000,4.6
se,nsa,2001-01,291000,6.4
se,nsa,2001-02,278000,6.1
se,nsa,2001-03,280000,6.1
se,nsa,2001-04,264000,5.8
se,nsa,2001-05,275000,6
se,nsa,2001-06,326000,6.8
se,nsa,2001-07,263000,5.5
se,nsa,2001-08,253000,5.4
se,nsa,2001-09,248000,5.4
se,nsa,2001-10,258000,5.6
se,nsa,2001-11,243000,5.3
se,nsa,2001-12,253000,5.5
se,nsa,2002-01,283000,6.2
se,nsa,2002-02,278000,6.1
se,nsa,2002-03,286000,6.2
se,nsa,2002-04,278000,6.1
se,nsa,2002-05,280000,6.1
se,nsa,2002-06,326000,6.8
se,nsa,2002-07,273000,5.7
se,nsa,2002-08,256000,5.5
se,nsa,2002-09,266000,5.7
se,nsa,2002-10,250000,5.4
se,nsa,2002-11,261000,5.7
se,nsa,2002-12,274000,5.9
se,nsa,2003-01,309000,6.8
se,nsa,2003-02,288000,6.3
se,nsa,2003-03,310000,6.7
se,nsa,2003-04,300000,6.5
se,nsa,2003-05,306000,6.6
se,nsa,2003-06,366000,7.6
se,nsa,2003-07,293000,6.1
se,nsa,2003-08,300000,6.4
se,nsa,2003-09,283000,6.1
se,nsa,2003-10,291000,6.3
se,nsa,2003-11,310000,6.7
se,nsa,2003-12,310000,6.7
se,nsa,2004-01,337000,7.4
se,nsa,2004-02,360000,7.8
se,nsa,2004-03,364000,7.8
se,nsa,2004-04,343000,7.4
se,nsa,2004-05,370000,7.9
se,nsa,2004-06,419000,8.7
se,nsa,2004-07,328000,6.8
se,nsa,2004-08,320000,6.8
se,nsa,2004-09,341000,7.3
se,nsa,2004-10,303000,6.5
se,nsa,2004-11,319000,6.9
se,nsa,2004-12,331000,7.2
se,nsa,2005-01,339000,7.3
se,nsa,2005-02,371000,8
se,nsa,2005-03,356000,7.7
se,nsa,2005-04,365000,7.9
se,nsa,2005-05,385000,8.2
se,nsa,2005-06,467000,9.5
se,nsa,2005-07,370000,7.6
se,nsa,2005-08,347000,7.3
se,nsa,2005-09,322000,6.9
se,nsa,2005-10,346000,7.4
se,nsa,2005-11,306000,6.5
se,nsa,2005-12,347000,7.4
se,nsa,2006-01,388000,8.3
se,nsa,2006-02,342000,7.3
se,nsa,2006-03,371000,7.9
se,nsa,2006-04,382000,8.1
se,nsa,2006-05,348000,7.4
se,nsa,2006-06,421000,8.5
se,nsa,2006-07,326000,6.5
se,nsa,2006-08,308000,6.4
se,nsa,2006-09,291000,6.1
se,nsa,2006-10,288000,6
se,nsa,2006-11,279000,5.9
se,nsa,2006-12,287000,6.1
se,nsa,2007-01,331000,6.9
se,nsa,2007-02,305000,6.4
se,nsa,2007-03,330000,6.9
se,nsa,2007-04,311000,6.5
se,nsa,2007-05,293000,6.1
se,nsa,2007-06,387000,7.8
se,nsa,2007-07,274000,5.4
se,nsa,2007-08,262000,5.3
se,nsa,2007-09,269000,5.6
se,nsa,2007-10,274000,5.7
se,nsa,2007-11,252000,5.2
se,nsa,2007-12,267000,5.6
se,nsa,2008-01,307000,6.4
se,nsa,2008-02,293000,6.1
se,nsa,2008-03,304000,6.3
se,nsa,2008-04,293000,6
se,nsa,2008-05,289000,5.9
se,nsa,2008-06,416000,8.1
se,nsa,2008-07,295000,5.8
se,nsa,2008-08,256000,5.2
se,nsa,2008-09,288000,5.9
se,nsa,2008-10,280000,5.7
se,nsa,2008-11,304000,6.2
se,nsa,2008-12,309000,6.4
se,nsa,2009-01,351000,7.3
se,nsa,2009-02,387000,8
se,nsa,2009-03,404000,8.3
se,nsa,2009-04,403000,8.3
se,nsa,2009-05,446000,9
se,nsa,2009-06,503000,9.8
se,nsa,2009-07,398000,7.9
se,nsa,2009-08,393000,8
se,nsa,2009-09,405000,8.3
se,nsa,2009-10,395000,8.1
se,nsa,2009-11,390000,8
se,nsa,2009-12,417000,8.6
se,nsa,2010-01,452000,9.3
se,nsa,2010-02,447000,9.1
se,nsa,2010-03,440000,9
se,nsa,2010-04,472000,9.5
se,nsa,2010-05,434000,8.8
se,nsa,2010-06,488000,9.5
se,nsa,2010-07,415000,8
se,nsa,2010-08,370000,7.4
se,nsa,2010-09,385000,7.8
se,nsa,2010-10,369000,7.5
se,nsa,2010-11,349000,7.1
se,nsa,2010-12,364000,7.4
se,sa,1983-01,146000,3.4
se,sa,1983-02,160000,3.7
se,sa,1983-03,163000,3.7
se,sa,1983-04,150000,3.4
se,sa,1983-05,163000,3.7
se,sa,1983-06,171000,3.9
se,sa,1983-07,160000,3.7
se,sa,1983-08,168000,3.8
se,sa,1983-09,168000,3.8
se,sa,1983-10,162000,3.7
se,sa,1983-11,161000,3.7
se,sa,1983-12,160000,3.6
se,sa,1984-01,162000,3.7
se,sa,1984-02,150000,3.4
se,sa,1984-03,145000,3.3
se,sa,1984-04,155000,3.5
se,sa,1984-05,145000,3.3
se,sa,1984-06,139000,3.2
se,sa,1984-07,147000,3.3
se,sa,1984-08,141000,3.2
se,sa,1984-09,127000,2.9
se,sa,1984-10,148000,3.3
se,sa,1984-11,132000,3
se,sa,1984-12,128000,2.9
se,sa,1985-01,138000,3.1
se,sa,1985-02,128000,2.9
se,sa,1985-03,133000,3
se,sa,1985-04,132000,3
se,sa,1985-05,133000,3
se,sa,1985-06,129000,2.9
se,sa,1985-07,125000,2.8
se,sa,1985-08,124000,2.8
se,sa,1985-09,126000,2.8
se,sa,1985-10,115000,2.6
se,sa,1985-11,119000,2.7
se,sa,1985-12,125000,2.8
se,sa,1986-01,120000,2.7
se,sa,1986-02,131000,2.9
se,sa,1986-03,129000,2.9
se,sa,1986-04,117000,2.6
se,sa,1986-05,123000,2.8
se,sa,1986-06,115000,2.6
se,sa,1986-07,113000,2.5
se,sa,1986-08,116000,2.6
se,sa,1986-09,116000,2.6
se,sa,1986-10,114000,2.6
se,sa,1986-11,119000,2.7
se,sa,1986-12,114000,2.6
se,sa,1987-01,103000,2.3
se,sa,1987-02,108000,2.4
se,sa,1987-03,109000,2.4
se,sa,1987-04,105000,2.3
se,sa,1987-05,102000,2.3
se,sa,1987-06,102000,2.3
se,sa,1987-07,100000,2.2
se,sa,1987-08,107000,2.4
se,sa,1987-09,87000,1.9
se,sa,1987-10,90000,2
se,sa,1987-11,87000,1.9
se,sa,1987-12,81000,1.8
se,sa,1988-01,92000,2
se,sa,1988-02,81000,1.8
se,sa,1988-03,86000,1.9
se,sa,1988-04,80000,1.8
se,sa,1988-05,85000,1.9
se,sa,1988-06,83000,1.8
se,sa,1988-07,85000,1.9
se,sa,1988-08,80000,1.8
se,sa,1988-09,81000,1.8
se,sa,1988-10,82000,1.8
se,sa,1988-11,78000,1.7
se,sa,1988-12,64000,1.4
se,sa,1989-01,69000,1.5
se,sa,1989-02,76000,1.7
se,sa,1989-03,72000,1.6
se,sa,1989-04,75000,1.6
se,sa,1989-05,71000,1.6
se,sa,1989-06,67000,1.5
se,sa,1989-07,62000,1.3
se,sa,1989-08,67000,1.5
se,sa,1989-09,69000,1.5
se,sa,1989-10,80000,1.7
se,sa,1989-11,70000,1.5
se,sa,1989-12,71000,1.5
se,sa,1990-01,71000,1.5
se,sa,1990-02,66000,1.4
se,sa,1990-03,65000,1.4
se,sa,1990-04,65000,1.4
se,sa,1990-05,77000,1.7
se,sa,1990-06,67000,1.5
se,sa,1990-07,78000,1.7
se,sa,1990-08,78000,1.7
se,sa,1990-09,89000,1.9
se,sa,1990-10,93000,2
se,sa,1990-11,107000,2.3
se,sa,1990-12,104000,2.2
se,sa,1991-01,102000,2.2
se,sa,1991-02,116000,2.5
se,sa,1991-03,121000,2.6
se,sa,1991-04,126000,2.7
se,sa,1991-05,123000,2.7
se,sa,1991-06,128000,2.8
se,sa,1991-07,145000,3.2
se,sa,1991-08,156000,3.4
se,sa,1991-09,160000,3.5
se,sa,1991-10,170000,3.7
se,sa,1991-11,174000,3.8
se,sa,1991-12,189000,4.1
se,sa,1992-01,197000,4.3
se,sa,1992-02,207000,4.6
se,sa,1992-03,220000,4.8
se,sa,1992-04,225000,5
se,sa,1992-05,245000,5.4
se,sa,1992-06,245000,5.4
se,sa,1992-07,264000,5.8
se,sa,1992-08,271000,6
se,sa,1992-09,276000,6.1
se,sa,1992-10,281000,6.3
se,sa,1992-11,290000,6.5
se,sa,1992-12,301000,6.7
se,sa,1993-01,336000,7.5
se,sa,1993-02,336000,7.6
se,sa,1993-03,353000,8
se,sa,1993-04,383000,8.6
se,sa,1993-05,382000,8.7
se,sa,1993-06,436000,9.8
se,sa,1993-07,433000,9.7
se,sa,1993-08,418000,9.5
se,sa,1993-09,426000,9.7
se,sa,1993-10,434000,9.8
se,sa,1993-11,429000,9.8
se,sa,1993-12,430000,9.8
se,sa,1994-01,435000,9.9
se,sa,1994-02,429000,9.8
se,sa,1994-03,418000,9.5
se,sa,1994-04,407000,9.3
se,sa,1994-05,402000,9.2
se,sa,1994-06,424000,9.6
se,sa,1994-07,413000,9.4
se,sa,1994-08,412000,9.3
se,sa,1994-09,397000,9
se,sa,1994-10,399000,9
se,sa,1994-11,398000,9
se,sa,1994-12,397000,9
se,sa,1995-01,400000,9
se,sa,1995-02,389000,8.8
se,sa,1995-03,383000,8.7
se,sa,1995-04,389000,8.8
se,sa,1995-05,383000,8.6
se,sa,1995-06,385000,8.7
se,sa,1995-07,382000,8.6
se,sa,1995-08,386000,8.7
se,sa,1995-09,386000,8.7
se,sa,1995-10,397000,8.9
se,sa,1995-11,399000,9
se,sa,1995-12,400000,9
se,sa,1996-01,389000,8.7
se,sa,1996-02,411000,9.2
se,sa,1996-03,406000,9.1
se,sa,1996-04,420000,9.4
se,sa,1996-05,422000,9.5
se,sa,1996-06,427000,9.6
se,sa,1996-07,423000,9.5
se,sa,1996-08,442000,9.9
se,sa,1996-09,434000,9.8
se,sa,1996-10,436000,9.8
se,sa,1996-11,439000,9.9
se,sa,1996-12,451000-10.1
se,sa,1997-01,442000-10
se,sa,1997-02,463000-10.4
se,sa,1997-03,463000-10.4
se,sa,1997-04,452000-10.2
